nan nan
14.543924	35.821211
14.537177	35.820038
14.529843	35.821211
14.524563	35.818571
14.524856	35.812411
14.526909	35.807717
14.530136	35.803610
14.527203	35.800383
14.519869	35.800090
14.513122	35.801557
14.507548	35.803317
nan nan
32.304772	31.238722
32.304186	31.239896
32.303599	31.241949
32.303305	31.243709
32.302719	31.245470
32.302719	31.247816
32.303599	31.249577
32.304479	31.251043
32.304479	31.253390
32.304479	31.255444
32.305946	31.256910
32.307119	31.258084
32.308879	31.258964
32.310346	31.260137
32.311813	31.261017
32.312693	31.262191
32.314160	31.263364
32.315333	31.264831
32.316800	31.265711
32.317680	31.267178
32.318853	31.268645
32.320027	31.270111
32.321200	31.271285
32.319733	31.271871
32.317093	31.272165
32.315040	31.272165
32.312106	31.272165
32.310053	31.272752
32.307706	31.273045
32.305066	31.273045
32.302719	31.273338
32.300372	31.273632
32.297732	31.273925
32.295678	31.274218
32.293331	31.274805
32.290691	31.275098
32.289224	31.275978
32.286584	31.275978
32.284531	31.276565
32.282477	31.276858
32.280424	31.277445
32.278370	31.278032
32.276024	31.278619
32.273677	31.278912
32.271623	31.279499
32.269276	31.279792
32.266636	31.280085
32.264583	31.280379
32.262236	31.280965
32.259596	31.280965
32.257836	31.281259
32.255195	31.281845
32.253435	31.282139
32.250795	31.282432
32.248448	31.283019
32.246101	31.283312
32.243755	31.283606
32.241408	31.283899
32.239061	31.284486
32.237007	31.284779
32.234954	31.285366
32.232900	31.285952
32.230554	31.286246
32.228207	31.286539
32.226153	31.287126
32.223513	31.287419
32.221460	31.287713
32.218819	31.288006
32.216473	31.288299
32.213832	31.288299
32.211192	31.288299
32.210019	31.286833
32.210899	31.285952
32.212366	31.284779
32.212659	31.283019
32.212659	31.280965
32.212659	31.278619
32.213832	31.277445
32.215299	31.278619
32.216473	31.279792
32.217646	31.280965
32.219406	31.281552
32.221460	31.282432
32.223513	31.282726
32.226153	31.282726
32.228207	31.282139
32.230554	31.281552
32.232020	31.280965
32.233194	31.279499
32.233780	31.277739
32.234954	31.276565
32.237007	31.275978
32.239061	31.275392
32.241114	31.274805
32.243168	31.274218
32.244635	31.273045
32.245808	31.271871
32.247568	31.270991
32.249328	31.270405
32.251675	31.270111
32.254022	31.269818
32.256662	31.269818
32.259302	31.269818
32.261649	31.270111
32.264289	31.270405
32.266343	31.270405
32.268983	31.270111
32.271037	31.269525
32.272503	31.268645
32.274557	31.267764
32.275730	31.266884
32.277197	31.265711
32.278957	31.264831
32.280130	31.263658
32.280424	31.261604
32.280130	31.260137
32.279250	31.258377
32.277784	31.257204
32.276610	31.255737
32.275143	31.254857
32.273970	31.253683
32.272503	31.252510
32.271037	31.251337
32.269863	31.250163
32.269276	31.248696
32.268690	31.246643
32.269570	31.244883
32.270156	31.244003
32.271917	31.242829
32.273677	31.241949
32.275143	31.240776
32.276610	31.239896
32.278370	31.239016
32.279837	31.238136
32.281597	31.237256
32.283651	31.236669
32.285411	31.235789
32.286878	31.234909
32.288638	31.234029
32.289224	31.232269
32.288638	31.230508
32.288344	31.228455
32.289811	31.227282
32.290985	31.226402
32.292451	31.225228
32.293038	31.223468
32.293331	31.221414
32.294211	31.219654
32.295092	31.218188
32.295972	31.217014
32.296852	31.215254
32.297732	31.213787
32.298318	31.212321
32.298905	31.210267
32.299199	31.208214
32.298905	31.206160
32.298025	31.204400
32.296852	31.202933
32.295972	31.201760
32.294798	31.200293
32.294211	31.198533
32.294505	31.196479
32.294505	31.194133
32.294211	31.192079
32.294211	31.189732
32.293331	31.187972
32.292745	31.186505
32.291571	31.185039
32.290691	31.183278
32.290105	31.181812
32.289811	31.179465
32.290691	31.177705
32.291278	31.176531
32.291571	31.174478
32.292451	31.172718
32.292158	31.170958
32.290985	31.169491
32.288931	31.168904
32.286291	31.169197
32.285118	31.168024
32.284237	31.165971
32.283651	31.164504
32.282184	31.163330
32.280424	31.163037
32.278957	31.163917
32.277784	31.165677
32.276317	31.166264
32.274850	31.167144
32.273090	31.168317
32.270743	31.168611
32.268396	31.168904
32.266049	31.168317
32.264583	31.167437
32.263409	31.165971
32.264583	31.165090
32.266636	31.164504
32.268396	31.163624
32.270156	31.162744
32.271330	31.161277
32.272210	31.160103
32.273383	31.158637
32.274557	31.157170
32.275143	31.155703
32.276317	31.154530
32.276904	31.152476
32.277490	31.150716
32.277490	31.148663
32.278664	31.147196
32.280130	31.146022
32.281011	31.145142
32.282771	31.143969
32.284237	31.142796
32.285411	31.141622
32.286291	31.140155
32.287171	31.138689
32.287171	31.136635
32.287758	31.134582
32.287758	31.132528
32.286878	31.130768
32.285998	31.129301
32.285118	31.127834
32.283944	31.126368
32.282771	31.124901
32.281597	31.123727
32.280424	31.122554
32.278957	31.121674
32.277197	31.120794
32.275437	31.119914
32.273970	31.119034
32.272210	31.118447
32.270450	31.117274
32.269276	31.116100
32.267516	31.115220
32.266343	31.114047
32.264876	31.113167
32.263409	31.112287
32.261649	31.111407
32.259889	31.110527
32.258422	31.109646
32.256369	31.108766
32.254609	31.108180
32.253142	31.107593
32.251382	31.106713
32.249622	31.105833
32.247862	31.104953
32.245808	31.104366
32.243755	31.104073
32.241994	31.103193
32.239354	31.103193
32.237007	31.103193
32.234661	31.102899
32.232020	31.103193
32.229380	31.103193
32.227327	31.103486
32.224393	31.103486
32.222340	31.103193
32.219993	31.103193
32.217646	31.102606
32.215886	31.102019
32.213832	31.101726
32.211486	31.102019
32.210312	31.103193
32.209432	31.104659
32.207965	31.105833
32.206792	31.104659
32.205618	31.103193
32.203858	31.102606
32.202098	31.103193
32.202392	31.105833
32.201805	31.107593
32.200338	31.108473
32.200631	31.110820
32.201805	31.112287
32.202392	31.113753
32.202978	31.115514
32.203565	31.117567
32.202978	31.119034
32.202098	31.120501
32.200045	31.121087
32.197405	31.121087
32.195938	31.121674
32.194178	31.122554
32.192711	31.124021
32.191537	31.124901
32.190364	31.126074
32.187724	31.126368
32.186844	31.124901
32.186550	31.123434
32.184790	31.122554
32.182737	31.122261
32.180977	31.121381
32.179510	31.120501
32.178337	31.119034
32.177750	31.117274
32.177456	31.115220
32.176576	31.113460
32.175696	31.112287
32.174523	31.110820
32.174816	31.108473
32.175696	31.107300
32.176283	31.105540
32.176870	31.103779
32.176576	31.102019
32.175110	31.100846
32.172763	31.101433
32.171883	31.102899
32.171296	31.104659
32.170416	31.106126
32.168949	31.107006
32.167189	31.108180
32.165136	31.108473
32.163375	31.107886
32.161615	31.107006
32.159855	31.106126
32.158682	31.104953
32.156335	31.104659
32.154281	31.104366
32.151348	31.104366
32.148708	31.104366
32.146948	31.103779
32.144894	31.103193
32.143721	31.102019
32.143427	31.100259
32.145481	31.099966
32.147828	31.100552
32.149588	31.101139
32.152228	31.101139
32.153695	31.099672
32.153988	31.097912
32.155455	31.097032
32.158095	31.096739
32.160735	31.096739
32.162495	31.095859
32.161322	31.094685
32.159855	31.093805
32.157508	31.093512
32.155162	31.092925
32.153401	31.092632
32.151348	31.092339
32.149001	31.092045
32.146361	31.092045
32.144307	31.092339
32.142254	31.092632
32.139907	31.093219
32.137560	31.093219
32.135800	31.092632
32.137267	31.091458
32.138440	31.090285
32.139614	31.088818
32.141081	31.087645
32.142254	31.086765
32.143721	31.085591
32.144894	31.084125
32.145774	31.082658
32.146948	31.081484
32.147828	31.080018
32.147828	31.077671
32.147828	31.076204
32.146361	31.075031
32.144307	31.074151
32.142547	31.074151
32.140200	31.074737
32.138440	31.075617
32.136974	31.076497
32.135213	31.077377
32.133747	31.078258
32.132280	31.079431
32.130520	31.080311
32.128760	31.081484
32.127586	31.082365
32.125533	31.082658
32.123773	31.083538
32.122012	31.084418
32.120546	31.085591
32.119372	31.086765
32.118199	31.087938
32.116732	31.089112
32.114679	31.089405
32.112625	31.089992
32.110572	31.090872
32.108812	31.091752
32.107051	31.092339
32.104705	31.092632
32.102358	31.092925
32.100304	31.092632
32.099131	31.091458
32.099131	31.089405
32.099718	31.087645
32.098544	31.086471
32.097371	31.085005
32.097664	31.082951
32.099424	31.082365
32.101478	31.081484
32.102651	31.080604
32.104705	31.079724
32.105878	31.078258
32.106465	31.076791
32.106465	31.074444
32.106465	31.072097
32.106465	31.070044
32.106758	31.067990
32.107638	31.066523
32.108225	31.064763
32.109398	31.063590
32.110865	31.062416
32.112625	31.061536
32.114385	31.061243
32.116732	31.060656
32.118786	31.060363
32.121719	31.060363
32.124066	31.060363
32.126413	31.060656
32.129053	31.060656
32.131106	31.059776
32.131400	31.057723
32.131106	31.055963
32.129933	31.054496
32.128466	31.053322
32.126706	31.052736
32.124653	31.052149
32.122306	31.052149
32.119959	31.051562
32.118199	31.050976
32.116732	31.050389
32.114972	31.049509
32.113212	31.048629
32.111745	31.047455
32.109985	31.046575
32.107638	31.046282
32.105585	31.046575
32.103531	31.046869
32.101478	31.047455
32.100304	31.048629
32.098837	31.049802
32.097077	31.050682
32.095904	31.051562
32.094437	31.052736
32.092970	31.054202
32.092090	31.055669
32.090917	31.056549
32.089743	31.058016
32.088863	31.059483
32.087983	31.061243
32.087397	31.063003
32.087103	31.065057
32.087103	31.067110
32.087690	31.068870
32.088277	31.070924
32.087983	31.072684
32.087397	31.074444
32.086517	31.075911
32.085343	31.077084
32.084170	31.078258
32.082703	31.079431
32.081236	31.080604
32.079769	31.081484
32.078009	31.082365
32.076249	31.082951
32.074196	31.083538
32.071262	31.083538
32.069502	31.082951
32.067742	31.082365
32.065688	31.082071
32.063342	31.081778
32.061581	31.080604
32.059821	31.080018
32.057768	31.080898
32.055714	31.081778
32.054541	31.082365
32.052781	31.083538
32.050434	31.083831
32.048381	31.084125
32.045447	31.084418
32.043393	31.084711
32.041927	31.085885
32.041047	31.087645
32.041927	31.088818
32.043687	31.089698
32.045447	31.090578
32.047794	31.090872
32.049261	31.092045
32.050727	31.092632
32.052194	31.093805
32.053368	31.095272
32.054541	31.096446
32.056008	31.097326
32.057768	31.098206
32.058941	31.099379
32.059821	31.101139
32.060995	31.102313
32.062755	31.103193
32.064808	31.103779
32.065982	31.104659
32.067155	31.106126
32.067155	31.108473
32.066568	31.110233
32.064808	31.111113
32.062755	31.110527
32.060995	31.109646
32.058941	31.109646
32.058061	31.111407
32.058648	31.113167
32.059528	31.114633
32.059528	31.116394
32.058355	31.117860
32.057181	31.119034
32.056594	31.120794
32.057181	31.122847
32.057475	31.124608
32.056301	31.126074
32.056008	31.126368
32.054541	31.126661
32.053074	31.127834
32.051901	31.129008
32.051314	31.130181
32.050434	31.131941
32.049847	31.133702
32.048967	31.134875
32.046914	31.135755
32.044860	31.134875
32.044274	31.133702
32.043687	31.131648
32.041927	31.130768
32.039580	31.130181
32.038113	31.129595
32.036060	31.129301
32.034300	31.128421
32.034006	31.126368
32.033419	31.124608
32.031953	31.123727
32.030193	31.122554
32.028432	31.121967
32.025792	31.121967
32.023445	31.121967
32.021392	31.122554
32.019632	31.123727
32.018752	31.124901
32.018165	31.126661
32.017578	31.128421
32.018165	31.130475
32.019045	31.131648
32.021392	31.131648
32.023445	31.130768
32.024325	31.129595
32.025499	31.128421
32.027259	31.127248
32.029312	31.127248
32.030486	31.128421
32.030486	31.130181
32.030193	31.132528
32.030779	31.134288
32.032246	31.135168
32.033419	31.136635
32.034300	31.138395
32.034886	31.139862
32.035473	31.141622
32.036060	31.143676
32.036353	31.145729
32.036060	31.147783
32.035180	31.149543
32.034886	31.151303
32.035180	31.152770
32.036060	31.154530
32.037233	31.155703
32.038406	31.157170
32.038993	31.158930
32.037233	31.160103
32.036353	31.161277
32.035473	31.163037
32.034300	31.164210
32.032539	31.165090
32.030779	31.165971
32.029312	31.166557
32.028726	31.168611
32.029606	31.170077
32.030779	31.171251
32.031953	31.172424
32.033419	31.173891
32.034593	31.175064
32.036060	31.176238
32.037233	31.177411
32.038700	31.178585
32.039580	31.180052
32.040753	31.181812
32.041633	31.182985
32.041927	31.185039
32.040753	31.186505
32.041047	31.188265
32.041927	31.190026
32.042807	31.191786
32.043100	31.193546
32.041927	31.194719
32.039580	31.195013
32.038113	31.193839
32.036646	31.192666
32.035473	31.191786
32.034886	31.189732
32.034593	31.187679
32.034006	31.186212
32.032246	31.185332
32.029899	31.185919
32.029312	31.187092
32.029312	31.189439
32.029312	31.191786
32.029312	31.193839
32.029312	31.196186
32.029899	31.197946
32.030486	31.200000
32.031073	31.201760
32.031953	31.203227
32.032539	31.204987
32.033419	31.206747
32.034300	31.207920
32.035766	31.209094
32.036353	31.210854
32.036060	31.212907
32.034593	31.213787
32.032833	31.214667
32.030486	31.214961
32.028139	31.215254
32.026086	31.215841
32.024325	31.216721
32.022565	31.217601
32.019632	31.217601
32.018458	31.216721
32.016698	31.215841
32.015231	31.214667
32.013765	31.213494
32.012591	31.212614
32.011125	31.211440
32.009364	31.210560
32.007604	31.209680
32.005551	31.209387
32.003791	31.210267
32.002617	31.211440
32.001444	31.212907
31.999684	31.213494
31.997924	31.214374
31.996163	31.214961
31.995283	31.216721
31.995283	31.218481
31.996163	31.219948
31.997924	31.221121
32.000564	31.220828
32.001737	31.219654
32.002911	31.218188
32.004084	31.217308
32.006137	31.217601
32.006724	31.219361
32.006431	31.221414
32.005257	31.222588
32.003791	31.223761
32.002911	31.225228
32.002324	31.226988
32.000857	31.228162
31.999390	31.228748
31.997044	31.229042
31.994990	31.228748
31.993230	31.227868
31.991763	31.226988
31.989123	31.226988
31.986776	31.227282
31.984723	31.227282
31.982376	31.226988
31.980029	31.227282
31.977682	31.226695
31.976509	31.225521
31.974749	31.224641
31.972988	31.223761
31.971228	31.223175
31.970935	31.221121
31.970642	31.219068
31.969175	31.218188
31.967121	31.217308
31.965361	31.216721
31.963894	31.215547
31.963014	31.213787
31.962428	31.212321
31.961548	31.210560
31.960668	31.209094
31.959201	31.207920
31.958027	31.206747
31.956854	31.205280
31.955974	31.203813
31.955681	31.202053
31.954800	31.200586
31.953627	31.199120
31.952160	31.197946
31.950694	31.197359
31.948933	31.196186
31.947173	31.195306
31.945706	31.194133
31.944240	31.193252
31.942480	31.192959
31.941306	31.194719
31.941013	31.196773
31.941600	31.198239
31.942480	31.200000
31.941893	31.201760
31.939546	31.202053
31.937786	31.201173
31.937199	31.199120
31.936906	31.197359
31.937199	31.195306
31.937786	31.193546
31.938079	31.192079
31.938373	31.189732
31.937199	31.188559
31.935732	31.187385
31.933972	31.186799
31.931919	31.186212
31.931039	31.184452
31.931039	31.182692
31.929865	31.181812
31.927519	31.181812
31.925758	31.182105
31.924585	31.183572
31.923705	31.185332
31.922531	31.186505
31.921358	31.187679
31.920478	31.189439
31.919598	31.190906
31.919011	31.192079
31.918425	31.194133
31.918131	31.196186
31.918718	31.198239
31.919305	31.200000
31.920771	31.201173
31.922531	31.201760
31.924585	31.202346
31.925758	31.203227
31.926638	31.204987
31.926932	31.207040
31.926345	31.208507
31.924585	31.209387
31.922531	31.209974
31.920478	31.209974
31.919598	31.208800
31.920771	31.207920
31.922238	31.206747
31.922238	31.204987
31.920771	31.203520
31.918718	31.203227
31.916371	31.202933
31.914024	31.203227
31.911384	31.203520
31.909037	31.203227
31.908450	31.201760
31.907277	31.200293
31.905517	31.199706
31.902877	31.199706
31.901410	31.200880
31.901410	31.202933
31.899943	31.204107
31.897890	31.204693
31.897010	31.206160
31.897010	31.207920
31.898476	31.208800
31.899943	31.209974
31.901997	31.210267
31.903757	31.210854
31.904930	31.212321
31.904637	31.213787
31.903170	31.214081
31.900530	31.213787
31.898183	31.213787
31.896423	31.214374
31.894663	31.215547
31.893196	31.216721
31.892609	31.218188
31.893196	31.219948
31.894663	31.219948
31.896716	31.219361
31.898476	31.218481
31.900237	31.217894
31.902583	31.217308
31.905224	31.217308
31.906690	31.218188
31.907570	31.219654
31.907570	31.222001
31.907277	31.222001
31.907570	31.222001
31.907570	31.224055
31.906984	31.225815
31.905517	31.226988
31.903463	31.227575
31.901410	31.228162
31.900237	31.229335
31.899943	31.231389
31.900530	31.233442
31.900530	31.234909
31.899943	31.236669
31.899650	31.238722
31.900237	31.240483
31.900823	31.242243
31.901703	31.244003
31.902877	31.245176
31.903757	31.246936
31.903757	31.248990
31.901410	31.249577
31.899943	31.248403
31.899063	31.246643
31.898476	31.244883
31.897303	31.244003
31.896130	31.242536
31.895250	31.240776
31.894663	31.239016
31.893783	31.237549
31.893196	31.235496
31.892609	31.234029
31.891729	31.232269
31.890849	31.230508
31.889969	31.229042
31.888796	31.227868
31.886449	31.227575
31.884395	31.227282
31.884395	31.224935
31.883809	31.223468
31.882342	31.223761
31.880875	31.225228
31.878822	31.225815
31.877355	31.226988
31.877062	31.228748
31.877648	31.230215
31.876768	31.231682
31.875008	31.232562
31.872955	31.233149
31.871194	31.234029
31.869728	31.234615
31.867088	31.234909
31.864741	31.235202
31.862394	31.235496
31.860634	31.236376
31.858874	31.237256
31.857407	31.238429
31.855940	31.239309
31.853887	31.239896
31.851540	31.240189
31.849193	31.240483
31.847139	31.241069
31.845379	31.241656
31.843326	31.242536
31.841859	31.243416
31.840392	31.244589
31.838632	31.245176
31.836872	31.246056
31.835699	31.247523
31.834525	31.248696
31.833352	31.249870
31.833058	31.251630
31.833058	31.254270
31.832765	31.256030
31.832765	31.258377
31.833352	31.260431
31.833352	31.262777
31.833352	31.265124
31.832472	31.266591
31.831298	31.267764
31.830125	31.268938
31.828365	31.270111
31.827191	31.270991
31.825431	31.271871
31.823378	31.272458
31.821911	31.273632
31.820444	31.274805
31.818684	31.275392
31.816924	31.275978
31.814577	31.275978
31.812524	31.275392
31.811350	31.273925
31.809883	31.272752
31.808417	31.271871
31.806657	31.272752
31.805483	31.274218
31.804896	31.275978
31.805190	31.278032
31.806070	31.279792
31.805483	31.281552
31.803430	31.282139
31.801376	31.282432
31.799909	31.283312
31.798736	31.284486
31.796976	31.285659
31.794336	31.285659
31.792869	31.284779
31.791402	31.283606
31.789935	31.282432
31.789349	31.280672
31.789642	31.278912
31.790229	31.277445
31.791402	31.275978
31.792575	31.274805
31.793162	31.272752
31.791989	31.271285
31.789349	31.271285
31.786708	31.271285
31.784068	31.271285
31.782015	31.270698
31.780255	31.270111
31.778494	31.269231
31.776734	31.269231
31.774974	31.270405
31.773801	31.271578
31.773214	31.273338
31.772921	31.275098
31.772334	31.276858
31.771454	31.278619
31.770574	31.280085
31.770281	31.281845
31.769694	31.283899
31.769400	31.285952
31.769107	31.287713
31.769107	31.290059
31.768814	31.291820
31.768520	31.294166
31.768814	31.296513
31.768814	31.298567
31.769400	31.300620
31.770574	31.301794
31.772334	31.302674
31.774388	31.302380
31.776148	31.301500
31.777908	31.300620
31.779668	31.300914
31.781428	31.301794
31.783188	31.302967
31.785242	31.303260
31.787882	31.302967
31.789935	31.302674
31.792282	31.302967
31.794042	31.303847
31.795216	31.305314
31.795802	31.307074
31.796096	31.309127
31.795216	31.310594
31.794922	31.312354
31.794042	31.314114
31.792869	31.315288
31.791695	31.316461
31.790229	31.317635
31.788762	31.318808
31.787588	31.319982
31.787002	31.321742
31.788175	31.322915
31.789935	31.323502
31.791695	31.324089
31.793749	31.324675
31.795802	31.325262
31.798149	31.325555
31.799909	31.326142
31.802550	31.326435
31.804310	31.327315
31.805776	31.328195
31.806363	31.329662
31.804310	31.330542
31.802550	31.330249
31.800789	31.331129
31.801083	31.332889
31.802256	31.334063
31.802843	31.335823
31.801963	31.337583
31.800203	31.338463
31.798149	31.337876
31.796096	31.337289
31.793749	31.336703
31.791989	31.336409
31.789349	31.336116
31.787295	31.336703
31.787002	31.338463
31.788175	31.339636
31.789349	31.340810
31.790815	31.341983
31.791989	31.343157
31.792575	31.345210
31.792282	31.347264
31.791989	31.349317
31.792869	31.350784
31.793749	31.352251
31.795216	31.353424
31.796682	31.354304
31.798443	31.355184
31.799616	31.356358
31.801963	31.356651
31.804016	31.355771
31.805776	31.355184
31.807243	31.354304
31.809003	31.353424
31.810763	31.352544
31.813110	31.352251
31.815164	31.352837
31.816631	31.354011
31.818391	31.354597
31.820444	31.354891
31.823084	31.354891
31.825431	31.354597
31.827778	31.354304
31.830125	31.354304
31.832178	31.354304
31.834232	31.354891
31.836872	31.354891
31.838632	31.354304
31.840686	31.353717
31.842446	31.353131
31.844793	31.352544
31.847433	31.352544
31.849486	31.352544
31.851833	31.352837
31.854180	31.353131
31.855940	31.354011
31.857113	31.354891
31.856527	31.356944
31.855060	31.357824
31.852713	31.358118
31.850073	31.358118
31.847139	31.358411
31.845086	31.358704
31.842739	31.358998
31.840686	31.359584
31.838632	31.359878
31.835992	31.360171
31.833938	31.360464
31.831298	31.360758
31.828951	31.361051
31.827191	31.361931
31.825725	31.363105
31.825138	31.364865
31.824844	31.366625
31.825138	31.368972
31.825725	31.370439
31.826311	31.372492
31.827191	31.373959
31.828071	31.375426
31.828951	31.377186
31.830125	31.378359
31.831592	31.379533
31.833352	31.380413
31.834232	31.381879
31.833938	31.383933
31.834525	31.385693
31.835699	31.386866
31.837752	31.387453
31.839806	31.388040
31.840979	31.389213
31.841566	31.390973
31.840979	31.392733
31.839512	31.393907
31.838339	31.395080
31.836872	31.396254
31.836579	31.398307
31.836872	31.400654
31.835405	31.401534
31.834232	31.402708
31.833645	31.404761
31.833645	31.406521
31.834525	31.408281
31.835699	31.409455
31.837459	31.410041
31.840099	31.410335
31.842446	31.410041
31.844499	31.409455
31.846553	31.408868
31.848606	31.408281
31.850660	31.407695
31.852420	31.406814
31.854767	31.406521
31.856527	31.405934
31.858580	31.405348
31.860927	31.404761
31.862687	31.404468
31.865621	31.404174
31.867968	31.403881
31.870608	31.403881
31.872368	31.404468
31.874128	31.405348
31.875595	31.406521
31.877062	31.407401
31.878822	31.408281
31.880582	31.409161
31.881755	31.410921
nan nan
31.881755	31.411215
31.880582	31.411508
31.877942	31.411508
31.875595	31.411215
31.872955	31.411215
31.870608	31.411508
31.868261	31.411508
31.866501	31.410628
31.864154	31.411215
31.862687	31.412095
31.862100	31.413855
31.860927	31.415028
31.859460	31.416495
31.857700	31.417082
31.856527	31.417962
31.855647	31.419722
31.855060	31.421776
31.854473	31.423242
31.853300	31.424709
31.851833	31.425883
31.851540	31.427643
31.851833	31.429696
31.853300	31.430870
31.855060	31.431456
31.857113	31.432043
31.858580	31.432923
31.857994	31.434683
31.857994	31.437030
31.859167	31.437910
31.858874	31.440257
31.857113	31.441137
31.855060	31.441430
31.852126	31.441724
31.849486	31.441724
31.847139	31.441430
31.845379	31.440844
31.843326	31.440257
31.841272	31.439377
31.839806	31.440257
31.839219	31.442017
31.837752	31.443190
31.835699	31.442897
31.834232	31.441724
31.833058	31.440257
31.831592	31.439083
31.830418	31.437910
31.828658	31.438203
31.827485	31.439670
31.826898	31.441724
31.827191	31.443777
31.827191	31.446124
31.827485	31.448471
31.827778	31.450231
31.826898	31.451991
31.826311	31.453751
31.826311	31.455805
31.826898	31.457858
31.828071	31.459032
31.829245	31.460205
